2022-01-12 15:33:29,729 - INFO - --- Configs List---
2022-01-12 15:33:29,729 - INFO - --- Dadaset:MIRFlickr
2022-01-12 15:33:29,729 - INFO - --- Train:True
2022-01-12 15:33:29,729 - INFO - --- Bit:16
2022-01-12 15:33:29,729 - INFO - --- Alpha:0.5
2022-01-12 15:33:29,729 - INFO - --- Beta:0.1
2022-01-12 15:33:29,729 - INFO - --- Lambda:0.4
2022-01-12 15:33:29,729 - INFO - --- Mu:1.4
2022-01-12 15:33:29,729 - INFO - --- Batch:32
2022-01-12 15:33:29,729 - INFO - --- Lr_IMG:0.01
2022-01-12 15:33:29,729 - INFO - --- Lr_TXT:0.01
2022-05-10 08:37:24,568 - INFO - --- Batch:128
2022-05-10 08:37:24,568 - INFO - --- Lr_IMG:0.01
2022-05-10 08:37:24,568 - INFO - --- Lr_TXT:0.01
2022-05-10 08:37:29,727 - INFO - Epoch [1/300], Iter [39/39] Loss: 0.4900
2022-05-10 08:37:32,956 - INFO - Epoch [2/300], Iter [39/39] Loss: 0.2719
2022-05-10 08:37:36,215 - INFO - Epoch [3/300], Iter [39/39] Loss: 0.2170
2022-05-10 08:37:39,531 - INFO - Epoch [4/300], Iter [39/39] Loss: 0.1148
2022-05-10 08:37:42,794 - INFO - Epoch [5/300], Iter [39/39] Loss: 0.2226
2022-05-10 08:37:45,988 - INFO - Epoch [6/300], Iter [39/39] Loss: 0.1350
2022-05-10 08:37:49,323 - INFO - Epoch [7/300], Iter [39/39] Loss: 0.1889
2022-05-10 08:37:52,647 - INFO - Epoch [8/300], Iter [39/39] Loss: 0.1900
2022-05-10 08:37:55,978 - INFO - Epoch [9/300], Iter [39/39] Loss: 0.0656
2022-05-10 08:37:59,273 - INFO - Epoch [10/300], Iter [39/39] Loss: 0.1993
2022-05-10 08:38:02,484 - INFO - Epoch [11/300], Iter [39/39] Loss: 0.1224
2022-05-10 08:38:05,752 - INFO - Epoch [12/300], Iter [39/39] Loss: 0.1812
2022-05-10 08:38:09,033 - INFO - Epoch [13/300], Iter [39/39] Loss: 0.0813
2022-05-10 08:38:12,320 - INFO - Epoch [14/300], Iter [39/39] Loss: -0.0345
2022-05-10 08:38:15,559 - INFO - Epoch [15/300], Iter [39/39] Loss: 0.0123
2022-05-10 08:38:18,755 - INFO - Epoch [16/300], Iter [39/39] Loss: 0.0827
2022-05-10 08:38:22,031 - INFO - Epoch [17/300], Iter [39/39] Loss: 0.1690
2022-05-10 08:38:25,262 - INFO - Epoch [18/300], Iter [39/39] Loss: 0.0191
2022-05-10 08:38:28,479 - INFO - Epoch [19/300], Iter [39/39] Loss: 0.0938
2022-05-10 08:38:31,804 - INFO - Epoch [20/300], Iter [39/39] Loss: -0.0390
2022-05-10 08:38:35,150 - INFO - Epoch [21/300], Iter [39/39] Loss: 0.1061
2022-05-10 08:38:38,488 - INFO - Epoch [22/300], Iter [39/39] Loss: -0.0928
2022-05-10 08:38:41,782 - INFO - Epoch [23/300], Iter [39/39] Loss: -0.0985
2022-05-10 08:38:45,066 - INFO - Epoch [24/300], Iter [39/39] Loss: 0.0507
2022-05-10 08:38:48,333 - INFO - Epoch [25/300], Iter [39/39] Loss: -0.1728
2022-05-10 08:38:51,684 - INFO - Epoch [26/300], Iter [39/39] Loss: 0.0308
2022-05-10 08:38:54,998 - INFO - Epoch [27/300], Iter [39/39] Loss: 0.0763
2022-05-10 08:38:58,259 - INFO - Epoch [28/300], Iter [39/39] Loss: 0.0632
2022-05-10 08:39:01,615 - INFO - Epoch [29/300], Iter [39/39] Loss: 0.2652
2022-05-10 08:39:04,876 - INFO - Epoch [30/300], Iter [39/39] Loss: -0.1524
2022-05-10 08:39:08,122 - INFO - Epoch [31/300], Iter [39/39] Loss: -0.0231
2022-05-10 08:39:11,387 - INFO - Epoch [32/300], Iter [39/39] Loss: -0.0024
2022-05-10 08:39:14,638 - INFO - Epoch [33/300], Iter [39/39] Loss: -0.1151
2022-05-10 08:39:17,937 - INFO - Epoch [34/300], Iter [39/39] Loss: 0.0300
2022-05-10 08:39:21,196 - INFO - Epoch [35/300], Iter [39/39] Loss: 0.0421
2022-05-10 08:39:24,494 - INFO - Epoch [36/300], Iter [39/39] Loss: -0.0106
2022-05-10 08:39:27,756 - INFO - Epoch [37/300], Iter [39/39] Loss: -0.0106
2022-05-10 08:39:31,058 - INFO - Epoch [38/300], Iter [39/39] Loss: -0.0898
2022-05-10 08:39:34,311 - INFO - Epoch [39/300], Iter [39/39] Loss: -0.0002
2022-05-10 08:39:37,563 - INFO - Epoch [40/300], Iter [39/39] Loss: -0.1403
2022-05-10 08:39:37,605 - INFO - --------------------Evaluation: mAP@50-------------------
2022-05-10 08:39:58,998 - INFO - mAP@50 I->T: 0.878, mAP@50 T->I: 0.755
2022-05-10 08:39:58,998 - INFO - mAP@1 I->T: 0.893, mAP@50 T->I: 0.733
2022-05-10 08:39:58,998 - INFO - mAP@5 I->T: 0.917, mAP@50 T->I: 0.817
2022-05-10 08:39:58,998 - INFO - mAP@10 I->T: 0.907, mAP@10 T->I: 0.806
2022-05-10 08:39:58,998 - INFO - Best MAP of I->T: 0.878, Best mAP of T->I: 0.755
2022-05-10 08:39:58,998 - INFO - --------------------------------------------------------------------
2022-05-10 08:40:02,460 - INFO - Epoch [41/300], Iter [39/39] Loss: 0.0509
2022-05-10 08:40:05,853 - INFO - Epoch [42/300], Iter [39/39] Loss: 0.0224
2022-05-10 08:40:09,330 - INFO - Epoch [43/300], Iter [39/39] Loss: -0.1209
2022-05-10 08:40:12,686 - INFO - Epoch [44/300], Iter [39/39] Loss: -0.0506
2022-05-10 08:40:16,037 - INFO - Epoch [45/300], Iter [39/39] Loss: -0.0110
2022-05-10 08:40:19,455 - INFO - Epoch [46/300], Iter [39/39] Loss: 0.1333
2022-05-10 08:40:22,757 - INFO - Epoch [47/300], Iter [39/39] Loss: 0.0348
2022-05-10 08:40:26,174 - INFO - Epoch [48/300], Iter [39/39] Loss: 0.0013
2022-05-10 08:40:29,492 - INFO - Epoch [49/300], Iter [39/39] Loss: -0.1001
2022-05-10 08:40:32,814 - INFO - Epoch [50/300], Iter [39/39] Loss: -0.0102
2022-05-10 08:40:36,069 - INFO - Epoch [51/300], Iter [39/39] Loss: -0.0056
2022-05-10 08:40:39,449 - INFO - Epoch [52/300], Iter [39/39] Loss: 0.2434
2022-05-10 08:40:42,791 - INFO - Epoch [53/300], Iter [39/39] Loss: 0.0380
2022-05-10 08:40:46,083 - INFO - Epoch [54/300], Iter [39/39] Loss: -0.1202
2022-05-10 08:40:49,295 - INFO - Epoch [55/300], Iter [39/39] Loss: 0.1560
2022-05-10 08:40:52,653 - INFO - Epoch [56/300], Iter [39/39] Loss: -0.0847
2022-05-10 08:40:55,973 - INFO - Epoch [57/300], Iter [39/39] Loss: 0.2237
2022-05-10 08:40:59,218 - INFO - Epoch [58/300], Iter [39/39] Loss: 0.1343
2022-05-10 08:41:02,554 - INFO - Epoch [59/300], Iter [39/39] Loss: -0.1117
2022-05-10 08:41:05,874 - INFO - Epoch [60/300], Iter [39/39] Loss: -0.0859
2022-05-10 08:41:09,140 - INFO - Epoch [61/300], Iter [39/39] Loss: 0.0902
2022-05-10 08:41:12,392 - INFO - Epoch [62/300], Iter [39/39] Loss: -0.0592
2022-05-10 08:41:15,669 - INFO - Epoch [63/300], Iter [39/39] Loss: -0.1193
2022-05-10 08:41:18,878 - INFO - Epoch [64/300], Iter [39/39] Loss: -0.0810
2022-05-10 08:41:22,102 - INFO - Epoch [65/300], Iter [39/39] Loss: -0.0858
2022-05-10 08:41:25,486 - INFO - Epoch [66/300], Iter [39/39] Loss: -0.1020
2022-05-10 08:41:28,775 - INFO - Epoch [67/300], Iter [39/39] Loss: -0.1158
2022-05-10 08:41:32,064 - INFO - Epoch [68/300], Iter [39/39] Loss: 0.0209
2022-05-10 08:41:35,419 - INFO - Epoch [69/300], Iter [39/39] Loss: -0.0707
2022-05-10 08:41:38,767 - INFO - Epoch [70/300], Iter [39/39] Loss: 0.1396
2022-05-10 08:41:42,101 - INFO - Epoch [71/300], Iter [39/39] Loss: -0.1313
2022-05-10 08:41:45,287 - INFO - Epoch [72/300], Iter [39/39] Loss: -0.0313
2022-05-10 08:41:48,592 - INFO - Epoch [73/300], Iter [39/39] Loss: -0.0899
2022-05-10 08:41:51,752 - INFO - Epoch [74/300], Iter [39/39] Loss: -0.0008
2022-05-10 08:41:55,139 - INFO - Epoch [75/300], Iter [39/39] Loss: 0.1299
2022-05-10 08:41:58,356 - INFO - Epoch [76/300], Iter [39/39] Loss: -0.0463
2022-05-10 08:42:01,573 - INFO - Epoch [77/300], Iter [39/39] Loss: -0.0896
2022-05-10 08:42:04,760 - INFO - Epoch [78/300], Iter [39/39] Loss: 0.0094
2022-05-10 08:42:08,025 - INFO - Epoch [79/300], Iter [39/39] Loss: 0.0560
2022-05-10 08:42:11,245 - INFO - Epoch [80/300], Iter [39/39] Loss: -0.0495
2022-05-10 08:42:11,288 - INFO - --------------------Evaluation: mAP@50-------------------
2022-05-10 08:42:32,393 - INFO - mAP@50 I->T: 0.882, mAP@50 T->I: 0.756
2022-05-10 08:42:32,394 - INFO - mAP@1 I->T: 0.894, mAP@50 T->I: 0.829
2022-05-10 08:42:32,394 - INFO - mAP@5 I->T: 0.924, mAP@50 T->I: 0.831
2022-05-10 08:42:32,394 - INFO - mAP@10 I->T: 0.911, mAP@10 T->I: 0.811
2022-05-10 08:42:32,394 - INFO - Best MAP of I->T: 0.882, Best mAP of T->I: 0.756
2022-05-10 08:42:32,394 - INFO - --------------------------------------------------------------------
2022-05-10 08:42:35,660 - INFO - Epoch [81/300], Iter [39/39] Loss: 0.0295
2022-05-10 08:42:38,979 - INFO - Epoch [82/300], Iter [39/39] Loss: 0.0573
2022-05-10 08:42:42,266 - INFO - Epoch [83/300], Iter [39/39] Loss: -0.0441
2022-05-10 08:42:45,644 - INFO - Epoch [84/300], Iter [39/39] Loss: 0.0337
2022-05-10 08:42:49,024 - INFO - Epoch [85/300], Iter [39/39] Loss: -0.1870
2022-05-10 08:42:52,287 - INFO - Epoch [86/300], Iter [39/39] Loss: -0.0462
2022-05-10 08:42:55,626 - INFO - Epoch [87/300], Iter [39/39] Loss: -0.1226
2022-05-10 08:42:58,874 - INFO - Epoch [88/300], Iter [39/39] Loss: -0.0330
2022-05-10 08:43:02,131 - INFO - Epoch [89/300], Iter [39/39] Loss: -0.0665
2022-05-10 08:43:05,399 - INFO - Epoch [90/300], Iter [39/39] Loss: -0.0456
2022-05-10 08:43:08,836 - INFO - Epoch [91/300], Iter [39/39] Loss: -0.0738
2022-05-10 08:43:12,107 - INFO - Epoch [92/300], Iter [39/39] Loss: 0.0984
2022-05-10 08:43:15,445 - INFO - Epoch [93/300], Iter [39/39] Loss: -0.1295
2022-05-10 08:43:18,745 - INFO - Epoch [94/300], Iter [39/39] Loss: -0.1695
2022-05-10 08:43:22,170 - INFO - Epoch [95/300], Iter [39/39] Loss: -0.0324
2022-05-10 08:43:25,349 - INFO - Epoch [96/300], Iter [39/39] Loss: -0.0086
2022-05-10 08:43:28,566 - INFO - Epoch [97/300], Iter [39/39] Loss: -0.1512
2022-05-10 08:43:31,823 - INFO - Epoch [98/300], Iter [39/39] Loss: -0.1457
2022-05-10 08:43:35,166 - INFO - Epoch [99/300], Iter [39/39] Loss: 0.0997
2022-05-10 08:43:38,497 - INFO - Epoch [100/300], Iter [39/39] Loss: -0.0770
2022-05-10 08:43:41,748 - INFO - Epoch [101/300], Iter [39/39] Loss: 0.0357
2022-05-10 08:43:45,177 - INFO - Epoch [102/300], Iter [39/39] Loss: -0.1036
2022-05-10 08:43:48,378 - INFO - Epoch [103/300], Iter [39/39] Loss: -0.0236
2022-05-10 08:43:51,622 - INFO - Epoch [104/300], Iter [39/39] Loss: -0.0518
2022-05-10 08:43:55,005 - INFO - Epoch [105/300], Iter [39/39] Loss: -0.1501
2022-05-10 08:43:58,246 - INFO - Epoch [106/300], Iter [39/39] Loss: -0.1359
2022-05-10 08:44:01,509 - INFO - Epoch [107/300], Iter [39/39] Loss: -0.1681
2022-05-10 08:44:04,795 - INFO - Epoch [108/300], Iter [39/39] Loss: -0.1527
2022-05-10 08:44:08,019 - INFO - Epoch [109/300], Iter [39/39] Loss: -0.0233
2022-05-10 08:44:11,250 - INFO - Epoch [110/300], Iter [39/39] Loss: -0.2016
2022-05-10 08:44:14,562 - INFO - Epoch [111/300], Iter [39/39] Loss: 0.1483
2022-05-10 08:44:17,805 - INFO - Epoch [112/300], Iter [39/39] Loss: 0.0799
2022-05-10 08:44:21,000 - INFO - Epoch [113/300], Iter [39/39] Loss: -0.1379
2022-05-10 08:44:24,245 - INFO - Epoch [114/300], Iter [39/39] Loss: -0.0451
2022-05-10 08:44:27,487 - INFO - Epoch [115/300], Iter [39/39] Loss: 0.2030
2022-05-10 08:44:30,820 - INFO - Epoch [116/300], Iter [39/39] Loss: -0.0496
2022-05-10 08:44:34,061 - INFO - Epoch [117/300], Iter [39/39] Loss: -0.0992
2022-05-10 08:44:37,280 - INFO - Epoch [118/300], Iter [39/39] Loss: 0.1774
2022-05-10 08:44:40,610 - INFO - Epoch [119/300], Iter [39/39] Loss: -0.1099
2022-05-10 08:44:43,967 - INFO - Epoch [120/300], Iter [39/39] Loss: -0.1153
2022-05-10 08:44:44,008 - INFO - --------------------Evaluation: mAP@50-------------------
2022-05-10 08:45:05,139 - INFO - mAP@50 I->T: 0.881, mAP@50 T->I: 0.765
2022-05-10 08:45:05,139 - INFO - mAP@1 I->T: 0.897, mAP@50 T->I: 0.854
2022-05-10 08:45:05,139 - INFO - mAP@5 I->T: 0.921, mAP@50 T->I: 0.866
2022-05-10 08:45:05,139 - INFO - mAP@10 I->T: 0.909, mAP@10 T->I: 0.836
2022-05-10 08:45:05,139 - INFO - Best MAP of I->T: 0.881, Best mAP of T->I: 0.765
2022-05-10 08:45:05,139 - INFO - --------------------------------------------------------------------
2022-05-10 08:45:08,404 - INFO - Epoch [121/300], Iter [39/39] Loss: 0.1379
2022-05-10 08:45:11,754 - INFO - Epoch [122/300], Iter [39/39] Loss: -0.1618
2022-05-10 08:45:15,077 - INFO - Epoch [123/300], Iter [39/39] Loss: -0.0759
2022-05-10 08:45:18,473 - INFO - Epoch [124/300], Iter [39/39] Loss: -0.1578
2022-05-10 08:45:21,764 - INFO - Epoch [125/300], Iter [39/39] Loss: -0.0229
2022-05-10 08:45:25,015 - INFO - Epoch [126/300], Iter [39/39] Loss: 0.0743
2022-05-10 08:45:28,346 - INFO - Epoch [127/300], Iter [39/39] Loss: -0.1656
2022-05-10 08:45:31,643 - INFO - Epoch [128/300], Iter [39/39] Loss: -0.0152
2022-05-10 08:45:35,001 - INFO - Epoch [129/300], Iter [39/39] Loss: -0.0287
2022-05-10 08:45:38,326 - INFO - Epoch [130/300], Iter [39/39] Loss: 0.0092
2022-05-10 08:45:41,560 - INFO - Epoch [131/300], Iter [39/39] Loss: 0.0127
2022-05-10 08:45:44,781 - INFO - Epoch [132/300], Iter [39/39] Loss: -0.1459
2022-05-10 08:45:48,124 - INFO - Epoch [133/300], Iter [39/39] Loss: -0.0439
2022-05-10 08:45:51,585 - INFO - Epoch [134/300], Iter [39/39] Loss: -0.0719
2022-05-10 08:45:54,811 - INFO - Epoch [135/300], Iter [39/39] Loss: 0.0118
2022-05-10 08:45:58,163 - INFO - Epoch [136/300], Iter [39/39] Loss: -0.0518
2022-05-10 08:46:01,608 - INFO - Epoch [137/300], Iter [39/39] Loss: -0.1589
2022-05-10 08:46:04,873 - INFO - Epoch [138/300], Iter [39/39] Loss: -0.1903
2022-05-10 08:46:08,240 - INFO - Epoch [139/300], Iter [39/39] Loss: 0.0089
2022-05-10 08:46:11,562 - INFO - Epoch [140/300], Iter [39/39] Loss: 0.0922
2022-05-10 08:46:14,808 - INFO - Epoch [141/300], Iter [39/39] Loss: -0.1287
2022-05-10 08:46:18,100 - INFO - Epoch [142/300], Iter [39/39] Loss: 0.0158
2022-05-10 08:46:21,347 - INFO - Epoch [143/300], Iter [39/39] Loss: -0.0714
2022-05-10 08:46:24,704 - INFO - Epoch [144/300], Iter [39/39] Loss: -0.2080
2022-05-10 08:46:27,970 - INFO - Epoch [145/300], Iter [39/39] Loss: -0.1047
2022-05-10 08:46:31,180 - INFO - Epoch [146/300], Iter [39/39] Loss: -0.0392
2022-05-10 08:46:34,478 - INFO - Epoch [147/300], Iter [39/39] Loss: 0.0030
2022-05-10 08:46:37,847 - INFO - Epoch [148/300], Iter [39/39] Loss: -0.1675
2022-05-10 08:46:41,115 - INFO - Epoch [149/300], Iter [39/39] Loss: -0.0609
2022-05-10 08:46:44,434 - INFO - Epoch [150/300], Iter [39/39] Loss: -0.0490
2022-05-10 08:46:47,806 - INFO - Epoch [151/300], Iter [39/39] Loss: -0.0858
2022-05-10 08:46:51,102 - INFO - Epoch [152/300], Iter [39/39] Loss: -0.0794
2022-05-10 08:46:54,368 - INFO - Epoch [153/300], Iter [39/39] Loss: -0.0954
2022-05-10 08:46:57,597 - INFO - Epoch [154/300], Iter [39/39] Loss: -0.1462
2022-05-10 08:47:00,864 - INFO - Epoch [155/300], Iter [39/39] Loss: -0.1369
2022-05-10 08:47:04,164 - INFO - Epoch [156/300], Iter [39/39] Loss: 0.0143
2022-05-10 08:47:07,528 - INFO - Epoch [157/300], Iter [39/39] Loss: -0.2133
2022-05-10 08:47:10,813 - INFO - Epoch [158/300], Iter [39/39] Loss: 0.1240
2022-05-10 08:47:14,153 - INFO - Epoch [159/300], Iter [39/39] Loss: -0.0110
2022-05-10 08:47:17,491 - INFO - Epoch [160/300], Iter [39/39] Loss: -0.1600
2022-05-10 08:47:17,533 - INFO - --------------------Evaluation: mAP@50-------------------
2022-05-10 08:47:38,726 - INFO - mAP@50 I->T: 0.878, mAP@50 T->I: 0.757
2022-05-10 08:47:38,727 - INFO - mAP@1 I->T: 0.890, mAP@50 T->I: 0.696
2022-05-10 08:47:38,727 - INFO - mAP@5 I->T: 0.918, mAP@50 T->I: 0.816
2022-05-10 08:47:38,727 - INFO - mAP@10 I->T: 0.906, mAP@10 T->I: 0.816
2022-05-10 08:47:38,727 - INFO - Best MAP of I->T: 0.881, Best mAP of T->I: 0.765
2022-05-10 08:47:38,727 - INFO - --------------------------------------------------------------------
2022-05-10 08:47:42,112 - INFO - Epoch [161/300], Iter [39/39] Loss: -0.0146
2022-05-10 08:47:45,418 - INFO - Epoch [162/300], Iter [39/39] Loss: -0.1353
2022-05-10 08:47:48,783 - INFO - Epoch [163/300], Iter [39/39] Loss: 0.0451
2022-05-10 08:47:52,084 - INFO - Epoch [164/300], Iter [39/39] Loss: -0.2825
2022-05-10 08:47:55,407 - INFO - Epoch [165/300], Iter [39/39] Loss: 0.0576
2022-05-10 08:47:58,680 - INFO - Epoch [166/300], Iter [39/39] Loss: -0.1319
2022-05-10 08:48:01,983 - INFO - Epoch [167/300], Iter [39/39] Loss: -0.0964
2022-05-10 08:48:05,448 - INFO - Epoch [168/300], Iter [39/39] Loss: -0.0252
2022-05-10 08:48:08,789 - INFO - Epoch [169/300], Iter [39/39] Loss: 0.0722
2022-05-10 08:48:12,081 - INFO - Epoch [170/300], Iter [39/39] Loss: 0.0236
2022-05-10 08:48:15,264 - INFO - Epoch [171/300], Iter [39/39] Loss: -0.0301
2022-05-10 08:48:18,535 - INFO - Epoch [172/300], Iter [39/39] Loss: -0.2290
2022-05-10 08:48:21,805 - INFO - Epoch [173/300], Iter [39/39] Loss: -0.1542
2022-05-10 08:48:25,183 - INFO - Epoch [174/300], Iter [39/39] Loss: -0.0092
2022-05-10 08:48:28,544 - INFO - Epoch [175/300], Iter [39/39] Loss: -0.1550
2022-05-10 08:48:31,864 - INFO - Epoch [176/300], Iter [39/39] Loss: -0.0952
2022-05-10 08:48:35,224 - INFO - Epoch [177/300], Iter [39/39] Loss: -0.0974
2022-05-10 08:48:38,535 - INFO - Epoch [178/300], Iter [39/39] Loss: 0.0689
2022-05-10 08:48:41,783 - INFO - Epoch [179/300], Iter [39/39] Loss: -0.1678
2022-05-10 08:48:45,050 - INFO - Epoch [180/300], Iter [39/39] Loss: -0.1069
2022-05-10 08:48:48,318 - INFO - Epoch [181/300], Iter [39/39] Loss: -0.0874
2022-05-10 08:48:51,725 - INFO - Epoch [182/300], Iter [39/39] Loss: -0.0273
2022-05-10 08:48:55,086 - INFO - Epoch [183/300], Iter [39/39] Loss: -0.1707
2022-05-10 08:48:58,427 - INFO - Epoch [184/300], Iter [39/39] Loss: -0.2196
2022-05-10 08:49:01,692 - INFO - Epoch [185/300], Iter [39/39] Loss: -0.1330
2022-05-10 08:49:04,931 - INFO - Epoch [186/300], Iter [39/39] Loss: -0.0570
2022-05-10 08:49:08,231 - INFO - Epoch [187/300], Iter [39/39] Loss: -0.1111
2022-05-10 08:49:11,534 - INFO - Epoch [188/300], Iter [39/39] Loss: -0.1010
2022-05-10 08:49:14,861 - INFO - Epoch [189/300], Iter [39/39] Loss: -0.0667
2022-05-10 08:49:18,247 - INFO - Epoch [190/300], Iter [39/39] Loss: -0.1409
2022-05-10 08:49:21,510 - INFO - Epoch [191/300], Iter [39/39] Loss: -0.1289
2022-05-10 08:49:24,856 - INFO - Epoch [192/300], Iter [39/39] Loss: -0.1602
2022-05-10 08:49:28,262 - INFO - Epoch [193/300], Iter [39/39] Loss: -0.0508
2022-05-10 08:49:31,607 - INFO - Epoch [194/300], Iter [39/39] Loss: 0.1319
2022-05-10 08:49:35,012 - INFO - Epoch [195/300], Iter [39/39] Loss: -0.0282
2022-05-10 08:49:38,345 - INFO - Epoch [196/300], Iter [39/39] Loss: -0.1205
2022-05-10 08:49:41,772 - INFO - Epoch [197/300], Iter [39/39] Loss: -0.0929
2022-05-10 08:49:45,193 - INFO - Epoch [198/300], Iter [39/39] Loss: -0.0400
2022-05-10 08:49:48,574 - INFO - Epoch [199/300], Iter [39/39] Loss: -0.1455
2022-05-10 08:49:52,031 - INFO - Epoch [200/300], Iter [39/39] Loss: -0.2372
2022-05-10 08:49:52,085 - INFO - --------------------Evaluation: mAP@50-------------------
2022-05-10 08:50:14,377 - INFO - mAP@50 I->T: 0.881, mAP@50 T->I: 0.729
2022-05-10 08:50:14,377 - INFO - mAP@1 I->T: 0.891, mAP@50 T->I: 0.792
2022-05-10 08:50:14,377 - INFO - mAP@5 I->T: 0.920, mAP@50 T->I: 0.830
2022-05-10 08:50:14,377 - INFO - mAP@10 I->T: 0.909, mAP@10 T->I: 0.796
2022-05-10 08:50:14,377 - INFO - Best MAP of I->T: 0.881, Best mAP of T->I: 0.765
2022-05-10 08:50:14,377 - INFO - --------------------------------------------------------------------
2022-05-10 08:50:17,645 - INFO - Epoch [201/300], Iter [39/39] Loss: -0.2112
2022-05-10 08:50:20,894 - INFO - Epoch [202/300], Iter [39/39] Loss: 0.0828
2022-05-10 08:50:24,207 - INFO - Epoch [203/300], Iter [39/39] Loss: -0.1665
2022-05-10 08:50:27,415 - INFO - Epoch [204/300], Iter [39/39] Loss: -0.0483
2022-05-10 08:50:30,740 - INFO - Epoch [205/300], Iter [39/39] Loss: 0.0151
2022-05-10 08:50:33,961 - INFO - Epoch [206/300], Iter [39/39] Loss: -0.0333
2022-05-10 08:50:37,173 - INFO - Epoch [207/300], Iter [39/39] Loss: -0.0870
2022-05-10 08:50:40,409 - INFO - Epoch [208/300], Iter [39/39] Loss: -0.0489
2022-05-10 08:50:43,682 - INFO - Epoch [209/300], Iter [39/39] Loss: -0.1395
2022-05-10 08:50:46,903 - INFO - Epoch [210/300], Iter [39/39] Loss: 0.1292
2022-05-10 08:50:50,126 - INFO - Epoch [211/300], Iter [39/39] Loss: -0.1184
2022-05-10 08:50:53,337 - INFO - Epoch [212/300], Iter [39/39] Loss: 0.0230
2022-05-10 08:50:56,748 - INFO - Epoch [213/300], Iter [39/39] Loss: -0.0298
2022-05-10 08:51:00,033 - INFO - Epoch [214/300], Iter [39/39] Loss: -0.0973
2022-05-10 08:51:03,346 - INFO - Epoch [215/300], Iter [39/39] Loss: 0.1492
2022-05-10 08:51:06,673 - INFO - Epoch [216/300], Iter [39/39] Loss: -0.1730
2022-05-10 08:51:09,916 - INFO - Epoch [217/300], Iter [39/39] Loss: -0.0233
2022-05-10 08:51:13,238 - INFO - Epoch [218/300], Iter [39/39] Loss: -0.1297
2022-05-10 08:51:16,493 - INFO - Epoch [219/300], Iter [39/39] Loss: -0.0696
2022-05-10 08:51:19,759 - INFO - Epoch [220/300], Iter [39/39] Loss: -0.1501
2022-05-10 08:51:23,060 - INFO - Epoch [221/300], Iter [39/39] Loss: 0.0033
2022-05-10 08:51:26,341 - INFO - Epoch [222/300], Iter [39/39] Loss: 0.0006
2022-05-10 08:51:29,679 - INFO - Epoch [223/300], Iter [39/39] Loss: -0.0407
2022-05-10 08:51:33,023 - INFO - Epoch [224/300], Iter [39/39] Loss: -0.0010
2022-05-10 08:51:36,253 - INFO - Epoch [225/300], Iter [39/39] Loss: -0.0183
2022-05-10 08:51:39,518 - INFO - Epoch [226/300], Iter [39/39] Loss: -0.0407
2022-05-10 08:51:42,786 - INFO - Epoch [227/300], Iter [39/39] Loss: 0.1101
2022-05-10 08:51:46,182 - INFO - Epoch [228/300], Iter [39/39] Loss: -0.1877
2022-05-10 08:51:49,479 - INFO - Epoch [229/300], Iter [39/39] Loss: -0.1283
2022-05-10 08:51:52,752 - INFO - Epoch [230/300], Iter [39/39] Loss: 0.1197
2022-05-10 08:51:56,106 - INFO - Epoch [231/300], Iter [39/39] Loss: 0.1252
2022-05-10 08:51:59,544 - INFO - Epoch [232/300], Iter [39/39] Loss: 0.0257
2022-05-10 08:52:02,862 - INFO - Epoch [233/300], Iter [39/39] Loss: -0.0983
2022-05-10 08:52:06,067 - INFO - Epoch [234/300], Iter [39/39] Loss: -0.1152
2022-05-10 08:52:09,316 - INFO - Epoch [235/300], Iter [39/39] Loss: -0.0007
2022-05-10 08:52:12,536 - INFO - Epoch [236/300], Iter [39/39] Loss: -0.1177
2022-05-10 08:52:15,807 - INFO - Epoch [237/300], Iter [39/39] Loss: -0.2101
2022-05-10 08:52:19,040 - INFO - Epoch [238/300], Iter [39/39] Loss: 0.0298
2022-05-10 08:52:22,319 - INFO - Epoch [239/300], Iter [39/39] Loss: -0.0064
2022-05-10 08:52:25,651 - INFO - Epoch [240/300], Iter [39/39] Loss: -0.1203
2022-05-10 08:52:25,694 - INFO - --------------------Evaluation: mAP@50-------------------
2022-05-10 08:52:46,905 - INFO - mAP@50 I->T: 0.885, mAP@50 T->I: 0.741
2022-05-10 08:52:46,905 - INFO - mAP@1 I->T: 0.914, mAP@50 T->I: 0.786
2022-05-10 08:52:46,905 - INFO - mAP@5 I->T: 0.929, mAP@50 T->I: 0.824
2022-05-10 08:52:46,905 - INFO - mAP@10 I->T: 0.916, mAP@10 T->I: 0.782
2022-05-10 08:52:46,905 - INFO - Best MAP of I->T: 0.881, Best mAP of T->I: 0.765
2022-05-10 08:52:46,905 - INFO - --------------------------------------------------------------------
2022-05-10 08:52:50,267 - INFO - Epoch [241/300], Iter [39/39] Loss: 0.1735
2022-05-10 08:52:53,666 - INFO - Epoch [242/300], Iter [39/39] Loss: -0.0116
2022-05-10 08:52:56,973 - INFO - Epoch [243/300], Iter [39/39] Loss: -0.1898
2022-05-10 08:53:00,520 - INFO - Epoch [244/300], Iter [39/39] Loss: -0.0005
2022-05-10 08:53:03,803 - INFO - Epoch [245/300], Iter [39/39] Loss: -0.0652
2022-05-10 08:53:07,125 - INFO - Epoch [246/300], Iter [39/39] Loss: -0.0608
2022-05-10 08:53:10,559 - INFO - Epoch [247/300], Iter [39/39] Loss: 0.0175
